year,trade_flow,partner,trade_value_usd
2022,Import,Spain,159680001.611
2022,Import,Sri Lanka,547680.093
2022,Import,Sudan,7054.415
2022,Import,Suriname,1461.031
2022,Import,Sweden,17961976.52
2022,Import,Switzerland,24034873.889
2022,Import,Syria,8820.851
2022,Import,Tajikistan,30.559
2022,Import,Thailand,172528229.512
2022,Import,Togo,9030220.89
2022,Import,Tokelau,18203.678
2022,Import,Trinidad and Tobago,44261.471
2022,Import,Tunisia,32418413.074
2022,Import,Turks and Caicos Isds,6170.883
2022,Import,Türkiye,227566795.268
2022,Import,Uganda,16978.499
2022,Import,Ukraine,125502655.514
2022,Import,United Arab Emirates,176040535.897
2022,Import,United Kingdom,65364899.383
2022,Import,United Rep. of Tanzania,2698990.63
2022,Import,United States,252362476.564
2022,Import,Uruguay,30603225.662
2022,Import,Uzbekistan,124.359
2022,Import,Venezuela,751.493
2022,Import,Vietnam,32094490.413
2022,Import,Yemen,1248553.799
2022,Import,Zambia,410618.572
2022,Import,Zimbabwe,3780.179
2023,Export,Albania,755360.896
2023,Export,Algeria,12757512.263
2023,Export,Angola,848550.675
2023,Export,"Areas, nes",98687.544
2023,Export,Argentina,63602.153
2023,Export,Aruba,8672.73
2023,Export,Australia,73386.834
2023,Export,Austria,653287.837
2023,Export,Bangladesh,211255291.599
2023,Export,Belgium,164941445.714
2023,Export,Benin,582588.47
2023,Export,Botswana,3033.843
2023,Export,Brazil,6535618.454
2023,Export,Bulgaria,557594.438
2023,Export,Burkina Faso,309049.817
2023,Export,Burundi,98103.509
2023,Export,Cabo Verde,137493.573
2023,Export,Canada,2423817.481
2023,Export,Central African Rep.,56454612.17
2023,Export,Chad,247855268.257
2023,Export,China,385441912.627
2023,Export,"China, Hong Kong SAR",119028.042
2023,Export,Colombia,21699.838
2023,Export,Congo,32051173.268
2023,Export,Croatia,212664.701
2023,Export,Cyprus,218430.604
2023,Export,Czechia,346710.591
2023,Export,Côte d'Ivoire,3698713.154
2023,Export,Dem. Rep. of the Congo,7500768.662
2023,Export,Denmark,419407.978
2023,Export,Dominica,58096.634
2023,Export,Dominican Rep.,1050003.002
2023,Export,Egypt,1859366.988
2023,Export,Equatorial Guinea,16628318.722
2023,Export,Estonia,2546488.717
2023,Export,Eswatini,12143.151
2023,Export,Ethiopia,15122128.579
2023,Export,Finland,1101010.196
2023,Export,France,615012972.47
2023,Export,Gabon,51345825.939
2023,Export,Georgia,3935.034
2023,Export,Germany,131866164.233
2023,Export,Ghana,405137.47
2023,Export,Greece,4386896.37
2023,Export,Guinea,736896.572
2023,Export,Guinea-Bissau,381568.759
2023,Export,Guyana,39567.606
2023,Export,Hungary,53392828.991
2023,Export,Iceland,57443.789
2023,Export,India,475507176.409
2023,Export,Indonesia,193697632.935
2023,Export,Iraq,84708.66
2023,Export,Ireland,5432593.346
2023,Export,Israel,56708.611
2023,Export,Italy,220275542.967
2023,Export,Japan,2321437.553
2023,Export,Jordan,154144.197
2023,Export,Kazakhstan,249.324
2023,Export,Kenya,360444.519
2023,Export,Kuwait,135060.616
2023,Export,Lebanon,688048.569
2023,Export,Liberia,850313.964
2023,Export,Libya,13077.044
2023,Export,Lithuania,972800.733
2023,Export,Luxembourg,92176.996
2023,Export,Madagascar,14447.759
2023,Export,Malaysia,90235795.705
2023,Export,Mali,300245.844
2023,Export,Malta,532808.229
2023,Export,Marshall Isds,86666.352
2023,Export,Mauritania,4489.692
2023,Export,Mauritius,335025.265
2023,Export,Mexico,2296635.939
2023,Export,Montenegro,560294.34
2023,Export,Morocco,7412466.616
2023,Export,Mozambique,230477.561
2023,Export,Nepal,5013.357
2023,Export,Netherlands,1152959357.89
2023,Export,New Caledonia,2908.78
2023,Export,New Zealand,166.216
2023,Export,Nicaragua,144603.768
2023,Export,Niger,160243.124
2023,Export,Nigeria,65644591.321
2023,Export,Norway,267075.457
2023,Export,Oman,36929.492
2023,Export,"Other Asia, nes",4815668.199
2023,Export,Pakistan,4911602.087
2023,Export,Panama,231067.267
2023,Export,Philippines,12525.94
2023,Export,Poland,4458972.82
2023,Export,Portugal,9222327.613
2023,Export,Qatar,186436.545
2023,Export,Rep. of Korea,119914.49
2023,Export,Rep. of Moldova,54435.226
2023,Export,Romania,547045.104
2023,Export,Russian Federation,123507.994
2023,Export,Rwanda,38124.67
2023,Export,Saint Lucia,83.108
2023,Export,Saint Vincent and the Grenadines,52978.491
2023,Export,Sao Tome and Principe,53809.918
2023,Export,Saudi Arabia,2611502.699
2023,Export,Senegal,30179162.282
2023,Export,Serbia,347.739
2023,Export,Seychelles,92299.361
2023,Export,Sierra Leone,9976.296
2023,Export,Singapore,245421.569
2023,Export,Slovenia,669347.66
2023,Export,South Africa,79637827.375
2023,Export,Spain,165362348.402
2023,Export,Sri Lanka,306.669
2023,Export,Sudan,53559.822
2023,Export,Suriname,16281.153
2023,Export,Sweden,3856.74
2023,Export,Switzerland,274882.225
2023,Export,Thailand,407940.739
2023,Export,Togo,564033.104
2023,Export,Tunisia,1241001.231
2023,Export,Turks and Caicos Isds,134884.284
2023,Export,Türkiye,146652095.774
2023,Export,Uganda,843923.133
2023,Export,Ukraine,88750.909
2023,Export,United Arab Emirates,5969243.787
2023,Export,United Kingdom,130662750.701
2023,Export,United Rep. of Tanzania,383909.138
2023,Export,United States,53353869.004
2023,Export,Uruguay,11072538.827
2023,Export,Vietnam,57698644.194
2023,Export,Zambia,129968.491
2023,Export,Zimbabwe,83.108
2023,Import,Albania,44619.611
2023,Import,Algeria,21916656.025
2023,Import,Andorra,9847.74
2023,Import,Angola,12981844.324
2023,Import,Anguilla,31.151
2023,Import,Antarctica,3320.996
2023,Import,Antigua and Barbuda,53875.409
2023,Import,"Areas, nes",6504716.316
2023,Import,Argentina,81664461.664
2023,Import,Aruba,1554.43
2023,Import,Australia,12050956.817
2023,Import,Austria,6283786.989
2023,Import,Azerbaijan,4596.276
2023,Import,Bahamas,106150.672
2023,Import,Bahrain,619499.297
2023,Import,Bangladesh,2428249.695
2023,Import,Barbados,41.554
2023,Import,Belarus,863265.754
2023,Import,Belgium,367234961.794
2023,Import,Belize,1130.45
2023,Import,Benin,243517.613
2023,Import,Bermuda,369.724
2023,Import,Bosnia Herzegovina,950499.182
2023,Import,Botswana,450.522
2023,Import,Brazil,162840340.196
2023,Import,Bulgaria,1104317.702
2023,Import,Burkina Faso,144465.825
2023,Import,Cabo Verde,19945.92
2023,Import,Cambodia,847512.955
2023,Import,Canada,69338752.362
2023,Import,Cayman Isds,7209.288
2023,Import,Central African Rep.,1072538.036
2023,Import,Chad,13036230.066
2023,Import,Chile,12974206.061
2023,Import,China,1572718973.507
2023,Import,"China, Hong Kong SAR",10059466.883
2023,Import,Colombia,1694736.27
2023,Import,Congo,19089381.199
2023,Import,Cook Isds,321.648
2023,Import,Costa Rica,797620.802
2023,Import,Croatia,4180750.967
2023,Import,Cyprus,265976.822
2023,Import,Czechia,23942283.718
2023,Import,Côte d'Ivoire,126201296.655
2023,Import,Dem. People's Rep. of Korea,161141.331
2023,Import,Dem. Rep. of the Congo,14334.508
2023,Import,Denmark,11149316.134
2023,Import,Djibouti,1697.913
2023,Import,Dominica,19618.829
2023,Import,Dominican Rep.,12940.469
2023,Import,Ecuador,5205.097
2023,Import,Egypt,75723682.943
2023,Import,El Salvador,5765.428
2023,Import,Equatorial Guinea,3094578.597
2023,Import,Eritrea,7906.9
2023,Import,Estonia,27944896.715
2023,Import,Eswatini,306377.885
2023,Import,Ethiopia,128829.668
2023,Import,Faroe Isds,10357240.849
2023,Import,Finland,32231691.646
2023,Import,France,632408639.182
2023,Import,French Polynesia,187999.405
2023,Import,Gabon,57560738.083
2023,Import,Gambia,48355.368
2023,Import,Georgia,935395.589
2023,Import,Germany,254528459.427
2023,Import,Ghana,8277769.648
2023,Import,Gibraltar,7155.718
2023,Import,Greece,83237970.605
2023,Import,Greenland,4779.372
2023,Import,Guatemala,460266.528
2023,Import,Guinea,34352525.832
2023,Import,Haiti,307.43
2023,Import,Holy See (Vatican City State),10355.955
2023,Import,Honduras,522.854
2023,Import,Hungary,9312214.209
2023,Import,Iceland,244865.528
2023,Import,India,959886844.082
2023,Import,Indonesia,150722648.814
2023,Import,Iran,276844.257
2023,Import,Iraq,711915.406
2023,Import,Ireland,30944447.051
2023,Import,Israel,4781951.377
2023,Import,Italy,161216309.633
2023,Import,Jamaica,997.296
2023,Import,Japan,178383224.729
2023,Import,Jordan,5603666.003
2023,Import,Kenya,771278.821
2023,Import,Kuwait,26877746.97
2023,Import,Latvia,13239270.967
2023,Import,Lebanon,7251009.153
2023,Import,Lesotho,19607.988
2023,Import,Liberia,48972800.734
2023,Import,Libya,3408733.903
2023,Import,Lithuania,23726382.762
2023,Import,Luxembourg,3728832.456
2023,Import,Madagascar,439843.648
2023,Import,Malawi,5653.526
2023,Import,Malaysia,67737328.668
2023,Import,Mali,21592.052
2023,Import,Malta,2062486.196
2023,Import,Mauritania,51709739.31
2023,Import,Mauritius,2422229.425
2023,Import,Mexico,12245868.344
2023,Import,Montenegro,120698.681
2023,Import,Morocco,78402614.674
2023,Import,Mozambique,146557.69
2023,Import,Myanmar,9656.126
2023,Import,Netherlands,159767631.09
2023,Import,New Zealand,34647809.239
2023,Import,Nicaragua,876.304
2023,Import,Niger,6873.575
2023,Import,Nigeria,65500883.673
2023,Import,North Macedonia,137406.597
2023,Import,Norway,188077224.433
2023,Import,Oman,13308017.589
2023,Import,"Other Asia, nes",14477667.766
2023,Import,Pakistan,13087859.229
2023,Import,Panama,250.479
2023,Import,Paraguay,309007.011
2023,Import,Peru,24014177.703
2023,Import,Philippines,8559230.534
2023,Import,Poland,111718857.883
2023,Import,Portugal,19401668.724
2023,Import,Qatar,23513502.31
2023,Import,Rep. of Korea,164582467.127
2023,Import,Rep. of Moldova,6608.582
2023,Import,Romania,5161723.811
2023,Import,Russian Federation,55935120.702
2023,Import,Rwanda,3351063.488
2023,Import,Saint Barthélemy,4687.291
2023,Import,Saint Helena,1268.238
2023,Import,Saint Kitts and Nevis,651.791
2023,Import,San Marino,2043.084
2023,Import,Sao Tome and Principe,287295.497
2023,Import,Saudi Arabia,117251213.892
2023,Import,Senegal,21090639.363
2023,Import,Serbia,1834893.223
2023,Import,Seychelles,374955.078
2023,Import,Sierra Leone,149164.123
2023,Import,Singapore,57998415.91
2023,Import,Slovakia,3306582.786
2023,Import,Slovenia,7024831.683
2023,Import,South Africa,76528846.684
2023,Import,South Georgia and the South Sandwich Islands,279358.779
2023,Import,Spain,172467094.779
2023,Import,Sri Lanka,550300.739
2023,Import,Sudan,7287.784
2023,Import,Suriname,1789.462
2023,Import,Sweden,30667256.778
2023,Import,Switzerland,33794375.416
2023,Import,Syria,52.184
2023,Import,Thailand,154411998.698
2023,Import,Togo,21327615.341
2023,Import,Tokelau,11326.784
2023,Import,Trinidad and Tobago,39204.086
2023,Import,Tunisia,37339324.22
2023,Import,Turks and Caicos Isds,6079.859
2023,Import,Türkiye,158418578.73
2023,Import,Uganda,57083.426
2023,Import,Ukraine,49090174.101
2023,Import,United Arab Emirates,211207952.794
2023,Import,United Kingdom,181692826.421
2023,Import,United Rep. of Tanzania,101326.221
2023,Import,United States,400945572.693
2023,Import,Uruguay,17551195.877
2023,Import,Vietnam,20728949.687
2023,Import,Yemen,1572708.1
2023,Import,Zambia,284592.444
2023,Import,Zimbabwe,2549.423
