typeCode,freqCode,refPeriodId,refYear,refMonth,period,reporterCode,reporterISO,reporterDesc,flowCode,flowDesc,partnerCode,partnerISO,partnerDesc,partner2Code,partner2ISO,partner2Desc,classificationCode,classificationSearchCode,isOriginalClassification,cmdCode,cmdDesc,aggrLevel,isLeaf,customsCode,customsDesc,mosCode,motCode,motDesc,qtyUnitCode,qtyUnitAbbr,qty,isQtyEstimated,altQtyUnitCode,altQtyUnitAbbr,altQty,isAltQtyEstimated,netWgt,isNetWgtEstimated,grossWgt,isGrossWgtEstimated,cifvalue,fobvalue,primaryValue,legacyEstimationFlag,isReported,isAggregate
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","428","LVA","Latvia","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","779966",,"779966","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","434","LBY","Libya","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","3787392",,"3787392","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","440","LTU","Lithuania","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","653787",,"653787","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","442","LUX","Luxembourg","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","10478135",,"10478135","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","446","MAC","China, Macao SAR","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","645",,"645","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","450","MDG","Madagascar","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","17901",,"17901","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","454","MWI","Malawi","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","7451",,"7451","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","458","MYS","Malaysia","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","31819992",,"31819992","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","466","MLI","Mali","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","5035",,"5035","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","470","MLT","Malta","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1489119",,"1489119","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","478","MRT","Mauritania","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","78428848",,"78428848","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","480","MUS","Mauritius","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1455104",,"1455104","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","484","MEX","Mexico","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","6190945",,"6190945","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","490","S19","Other Asia, nes","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","14994050",,"14994050","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","496","MNG","Mongolia","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1174",,"1174","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","504","MAR","Morocco","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","87536553",,"87536553","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","508","MOZ","Mozambique","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","797106",,"797106","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","512","OMN","Oman","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1883916",,"1883916","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","516","NAM","Namibia","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","10394595",,"10394595","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","528","NLD","Netherlands","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","102176978",,"102176978","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","531","CUW","Curaçao","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","108447",,"108447","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","540","NCL","New Caledonia","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","37250",,"37250","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","554","NZL","New Zealand","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","28432471",,"28432471","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","558","NIC","Nicaragua","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","15407",,"15407","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","562","NER","Niger","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","391",,"391","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","566","NGA","Nigeria","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","731736125",,"731736125","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","574","NFK","Norfolk Isds","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","973724",,"973724","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","579","NOR","Norway","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","12794843",,"12794843","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","581","UMI","United States Minor Outlying Islands","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","964700",,"964700","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","586","PAK","Pakistan","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","18877923",,"18877923","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","591","PAN","Panama","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","61374",,"61374","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","598","PNG","Papua New Guinea","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","479",,"479","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","604","PER","Peru","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","152631",,"152631","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","608","PHL","Philippines","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","4547137",,"4547137","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","616","POL","Poland","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","21337010",,"21337010","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","620","PRT","Portugal","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","26872219",,"26872219","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","624","GNB","Guinea-Bissau","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1635546",,"1635546","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","626","TLS","Timor-Leste","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","422",,"422","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","634","QAT","Qatar","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","4540177",,"4540177","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","642","ROU","Romania","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","8472627",,"8472627","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","643","RUS","Russian Federation","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","34429721",,"34429721","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","646","RWA","Rwanda","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","5484",,"5484","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","652","BLM","Saint Barthélemy","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","12148694",,"12148694","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","654","SHN","Saint Helena","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","3125",,"3125","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","678","STP","Sao Tome and Principe","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","659",,"659","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","682","SAU","Saudi Arabia","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","11106527",,"11106527","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","686","SEN","Senegal","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","44490248",,"44490248","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","688","SRB","Serbia","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","383356",,"383356","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","690","SYC","Seychelles","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","21456",,"21456","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","694","SLE","Sierra Leone","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","29014",,"29014","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","699","IND","India","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","217884157",,"217884157","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","702","SGP","Singapore","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","14633116",,"14633116","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","703","SVK","Slovakia","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1206413",,"1206413","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","704","VNM","Viet Nam","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","38151903",,"38151903","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","705","SVN","Slovenia","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","1252679",,"1252679","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","706","SOM","Somalia","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","503",,"503","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","710","ZAF","South Africa","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","103657174",,"103657174","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","716","ZWE","Zimbabwe","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","55",,"55","0","true","false",
"C","A","20150101","2015","52","2015","120","CMR","Cameroon","M","Import","724","ESP","Spain","0","W00","World","H4","HS","true","TOTAL","All Commodities","0","false","C00","TOTAL CPC","0","0","TOTAL MOT","-1","N/A",,"false","-1","N/A",,"false",,"false",,"false","147217557",,"147217557","0","true","false",
